TRANSCATION_ID;ACCOUNT_ID;TRANSCATION_DATE;TRANSCATION_AMOUNT;YEAR;TRANSCATION_AMOUNT_YEAR_SUM
T04507;A00256;11/04/2021;47602;2021;71973924
T04508;A00946;27/09/2022;88827;2022;73969670
T04509;A00488;20/04/2014;57272;2014;76372639
T04510;A00893;18/06/2021;75774;2021;71973924
T04511;A00165;02/02/2021;83410;2021;71973924
T04512;A00618;27/09/2018;89169;2018;77495196
T04513;A00753;06/03/2021;34174;2021;71973924
T04514;A00569;11/04/2019;22904;2019;76300877
T04515;A00048;25/04/2019;21831;2019;76300877
T04516;A00119;12/01/2020;49736;2020;76208785
T04517;A00440;05/01/2014;9702;2014;76372639
T04518;A00342;11/06/2023;76567;2023;51646874
T04519;A00544;04/12/2013;26999;2013;15557650
T04520;A00140;08/02/2021;60600;2021;71973924
T04521;A00774;04/01/2015;369;2015;75418969
T04522;A00025;28/12/2021;17400;2021;71973924
T04523;A00614;25/04/2018;82218;2018;77495196
T04524;A00714;20/04/2023;66533;2023;51646874
T04525;A00118;11/06/2018;81221;2018;77495196
T04526;A00080;04/03/2023;98231;2023;51646874
T04527;A00285;10/02/2016;84198;2016;78279164
T04528;A00699;13/09/2017;3318;2017;75243074
T04529;A00811;08/10/2014;14906;2014;76372639
T04530;A00688;18/10/2016;52876;2016;78279164
T04531;A00122;15/05/2014;20175;2014;76372639
T04532;A00025;16/05/2017;2597;2017;75243074
T04533;A00543;02/04/2014;87846;2014;76372639
T04534;A00341;24/07/2023;89278;2023;51646874
T04535;A00093;04/11/2017;5962;2017;75243074
T04536;A00893;27/09/2016;93751;2016;78279164
T04537;A00389;31/07/2023;95886;2023;51646874
T04538;A00199;19/11/2019;92123;2019;76300877
T04539;A00125;23/08/2022;53037;2022;73969670
T04540;A00477;27/02/2021;44740;2021;71973924
T04541;A00694;25/10/2017;32240;2017;75243074
T04542;A00339;21/08/2019;19009;2019;76300877
T04543;A00183;28/09/2017;3136;2017;75243074
T04544;A00678;26/01/2015;24741;2015;75418969
T04545;A00410;22/04/2021;29683;2021;71973924
T04546;A00717;23/06/2019;81817;2019;76300877
T04547;A00755;01/06/2023;74882;2023;51646874
T04548;A00067;12/01/2019;99071;2019;76300877
T04549;A00644;28/07/2021;57056;2021;71973924
T04550;A00373;30/01/2021;92874;2021;71973924
T04551;A00893;24/07/2019;69152;2019;76300877
T04552;A00185;23/02/2020;58597;2020;76208785
T04553;A00823;21/04/2017;3669;2017;75243074
T04554;A00674;13/06/2014;79585;2014;76372639
T04555;A00495;18/08/2015;94333;2015;75418969
T04556;A00476;12/02/2022;2515;2022;73969670
T04557;A00450;18/09/2015;34557;2015;75418969
T04558;A00789;26/07/2023;74126;2023;51646874
T04559;A00291;02/06/2019;36085;2019;76300877
T04560;A00044;07/12/2020;97421;2020;76208785
T04561;A00620;03/10/2015;31889;2015;75418969
T04562;A00618;28/02/2015;513;2015;75418969
T04563;A00641;08/10/2020;64013;2020;76208785
T04564;A00962;01/07/2014;36337;2014;76372639
T04565;A00477;12/08/2020;52119;2020;76208785
T04566;A00526;25/11/2016;65725;2016;78279164
T04567;A00799;30/09/2017;28480;2017;75243074
T04568;A00225;14/09/2020;25722;2020;76208785
T04569;A00640;07/02/2022;20588;2022;73969670
T04570;A00297;20/02/2017;31128;2017;75243074
T04571;A00625;08/03/2018;97209;2018;77495196
T04572;A00320;15/11/2014;72824;2014;76372639
T04573;A00212;11/02/2022;95830;2022;73969670
T04574;A00592;06/10/2017;96980;2017;75243074
T04575;A00951;28/06/2014;38106;2014;76372639
T04576;A00775;04/03/2016;37620;2016;78279164
T04577;A00190;16/03/2019;48571;2019;76300877
T04578;A00352;19/06/2021;17953;2021;71973924
T04579;A00900;24/07/2022;73849;2022;73969670
T04580;A00023;01/04/2023;83540;2023;51646874
T04581;A00980;06/06/2022;95488;2022;73969670
T04582;A00218;03/03/2023;52839;2023;51646874
T04583;A00487;29/04/2022;58084;2022;73969670
T04584;A00125;19/04/2020;57992;2020;76208785
T04585;A00412;01/01/2018;13920;2018;77495196
T04586;A00187;14/04/2018;99597;2018;77495196
T04587;A00477;23/10/2015;16640;2015;75418969
T04588;A00314;07/05/2020;47474;2020;76208785
T04589;A00872;05/05/2019;59252;2019;76300877
T04590;A00114;18/08/2018;65089;2018;77495196
T04591;A00885;22/12/2019;36595;2019;76300877
T04592;A00377;27/01/2020;42130;2020;76208785
T04593;A00139;27/02/2023;14900;2023;51646874
T04594;A00022;13/01/2019;57558;2019;76300877
T04595;A00044;24/10/2020;25790;2020;76208785
T04596;A00794;19/12/2019;55635;2019;76300877
T04597;A00173;05/11/2020;16354;2020;76208785
T04598;A00798;02/10/2019;37877;2019;76300877
T04599;A00935;10/03/2019;74705;2019;76300877
T04600;A00285;11/12/2020;9156;2020;76208785
T04601;A00478;15/08/2020;16180;2020;76208785
T04602;A00332;17/11/2019;73814;2019;76300877
T04603;A00602;13/01/2019;98511;2019;76300877
T04604;A00590;29/07/2015;34254;2015;75418969
T04605;A00765;12/03/2021;17689;2021;71973924
T04606;A00429;26/12/2018;52276;2018;77495196
T04607;A00477;08/01/2021;92555;2021;71973924
T04608;A00668;28/11/2015;13798;2015;75418969
T04609;A00202;22/08/2023;39698;2023;51646874
T04610;A00323;18/08/2019;28134;2019;76300877
T04611;A00512;18/07/2020;83863;2020;76208785
T04612;A00365;25/07/2021;89697;2021;71973924
T04613;A00765;18/04/2019;88257;2019;76300877
T04614;A00455;13/12/2016;15757;2016;78279164
T04615;A00251;17/08/2014;77573;2014;76372639
T04616;A00070;24/08/2014;65251;2014;76372639
T04617;A00831;23/11/2013;48329;2013;15557650
T04618;A00897;22/07/2023;47927;2023;51646874
T04619;A00468;13/09/2015;11918;2015;75418969
T04620;A00858;21/07/2017;21909;2017;75243074
T04621;A00666;02/11/2017;76186;2017;75243074
T04622;A00110;26/11/2020;32615;2020;76208785
T04623;A00105;06/09/2019;95623;2019;76300877
T04624;A00324;11/01/2018;88685;2018;77495196
T04625;A00518;04/05/2018;75489;2018;77495196
T04626;A00920;25/05/2015;60080;2015;75418969
T04627;A00493;01/07/2022;99752;2022;73969670
T04628;A00616;28/01/2020;57294;2020;76208785
T04629;A00182;10/04/2022;77794;2022;73969670
T04630;A00637;10/09/2016;61883;2016;78279164
T04631;A00077;08/08/2021;17805;2021;71973924
T04632;A00895;23/02/2017;35335;2017;75243074
T04633;A00877;16/01/2023;13444;2023;51646874
T04634;A00019;09/06/2023;47211;2023;51646874
T04635;A00286;31/05/2017;30679;2017;75243074
T04636;A00245;13/03/2014;27792;2014;76372639
T04637;A00790;19/07/2017;94223;2017;75243074
T04638;A00180;15/08/2014;63732;2014;76372639
T04639;A00137;23/11/2018;32186;2018;77495196
T04640;A00293;24/03/2020;98455;2020;76208785
T04641;A00626;02/01/2023;18632;2023;51646874
T04642;A00646;10/12/2014;7257;2014;76372639
T04643;A00503;04/11/2021;20542;2021;71973924
T04644;A00844;18/03/2016;80994;2016;78279164
T04645;A00789;25/04/2020;98513;2020;76208785
T04646;A00764;01/02/2017;4569;2017;75243074
T04647;A00758;24/12/2021;88788;2021;71973924
T04648;A00712;10/07/2019;40847;2019;76300877
T04649;A00791;20/04/2019;46742;2019;76300877
T04650;A00452;21/06/2016;14837;2016;78279164
T04651;A00801;07/03/2022;28806;2022;73969670
T04652;A00669;12/07/2018;59637;2018;77495196
T04653;A00074;15/08/2016;53950;2016;78279164
T04654;A00394;13/05/2018;94432;2018;77495196
T04655;A00587;21/01/2014;39413;2014;76372639
T04656;A00500;13/07/2016;23697;2016;78279164
T04657;A00125;02/09/2021;17948;2021;71973924
T04658;A00093;08/12/2020;54506;2020;76208785
T04659;A00590;12/03/2018;23918;2018;77495196
T04660;A00522;19/09/2020;61775;2020;76208785
T04661;A00782;23/12/2020;42023;2020;76208785
T04662;A00612;12/03/2014;48404;2014;76372639
T04663;A00630;04/09/2017;43405;2017;75243074
T04664;A00768;29/05/2014;79728;2014;76372639
T04665;A00606;26/02/2023;45396;2023;51646874
T04666;A00456;06/07/2023;22880;2023;51646874
T04667;A00951;16/12/2014;43569;2014;76372639
T04668;A00427;07/10/2019;1811;2019;76300877
T04669;A00843;16/06/2023;82266;2023;51646874
T04670;A00074;10/08/2014;13614;2014;76372639
T04671;A00141;11/07/2015;14280;2015;75418969
T04672;A00003;20/01/2014;11102;2014;76372639
T04673;A00997;01/04/2017;69044;2017;75243074
T04674;A00384;24/10/2021;10308;2021;71973924
T04675;A00158;26/06/2015;18628;2015;75418969
T04676;A00572;15/08/2019;61644;2019;76300877
T04677;A00338;26/12/2019;66069;2019;76300877
T04678;A00759;13/06/2019;69176;2019;76300877
T04679;A00013;22/08/2015;23223;2015;75418969
T04680;A00991;05/12/2020;51880;2020;76208785
T04681;A00500;09/02/2020;17741;2020;76208785
T04682;A00730;13/08/2018;89711;2018;77495196
T04683;A00763;09/02/2022;20309;2022;73969670
T04684;A00108;03/01/2022;68788;2022;73969670
T04685;A00144;07/11/2022;77128;2022;73969670
T04686;A00614;23/08/2022;65720;2022;73969670
T04687;A00048;20/07/2017;17472;2017;75243074
T04688;A00522;26/05/2018;64944;2018;77495196
T04689;A00356;19/10/2020;2350;2020;76208785
T04690;A00231;16/11/2016;28850;2016;78279164
T04691;A00875;17/04/2022;66422;2022;73969670
T04692;A00704;01/07/2023;39569;2023;51646874
T04693;A00993;17/03/2023;63952;2023;51646874
T04694;A00281;31/10/2015;44667;2015;75418969
T04695;A00817;03/07/2023;71742;2023;51646874
T04696;A00776;06/09/2014;72220;2014;76372639
T04697;A00958;16/08/2014;73394;2014;76372639
T04698;A00789;18/11/2018;39073;2018;77495196
T04699;A00450;01/03/2021;5700;2021;71973924
T04700;A00186;14/11/2017;20878;2017;75243074
T04701;A00558;27/09/2019;62883;2019;76300877
T04702;A00871;04/03/2017;23520;2017;75243074
T04703;A00432;11/02/2020;94565;2020;76208785
T04704;A00289;11/01/2016;44825;2016;78279164
T04705;A00972;17/12/2018;80799;2018;77495196
T04706;A00757;05/08/2018;50175;2018;77495196
T04707;A00325;03/12/2014;92350;2014;76372639
T04708;A00354;28/10/2021;29157;2021;71973924
T04709;A00386;27/10/2014;58383;2014;76372639
T04710;A00679;12/03/2019;96893;2019;76300877
T04711;A00946;12/07/2017;18039;2017;75243074
T04712;A00606;13/08/2015;96887;2015;75418969
T04713;A00194;15/10/2018;73804;2018;77495196
T04714;A00668;26/03/2019;84074;2019;76300877
T04715;A00730;30/06/2019;22204;2019;76300877
T04716;A00468;15/04/2018;75108;2018;77495196
T04717;A00690;03/06/2022;22526;2022;73969670
T04718;A00773;18/02/2020;22546;2020;76208785
T04719;A00991;15/11/2021;89165;2021;71973924
T04720;A00447;20/10/2020;83846;2020;76208785
T04721;A00253;28/12/2015;92617;2015;75418969
T04722;A00952;16/02/2023;42436;2023;51646874
T04723;A00167;09/05/2022;12780;2022;73969670
T04724;A00734;23/12/2014;92721;2014;76372639
T04725;A00362;18/06/2017;22720;2017;75243074
T04726;A00547;02/12/2022;2554;2022;73969670
T04727;A00902;30/05/2019;79138;2019;76300877
T04728;A00765;06/06/2021;44518;2021;71973924
T04729;A00263;24/03/2021;80467;2021;71973924
T04730;A00540;10/06/2021;11732;2021;71973924
T04731;A00820;23/06/2016;98022;2016;78279164
T04732;A00053;28/05/2015;34542;2015;75418969
T04733;A00976;05/02/2015;30556;2015;75418969
T04734;A00825;08/02/2016;33112;2016;78279164
T04735;A00087;01/03/2021;16779;2021;71973924
T04736;A00990;28/10/2022;97930;2022;73969670
T04737;A00494;04/02/2015;33176;2015;75418969
T04738;A00004;05/11/2015;76028;2015;75418969
T04739;A00991;10/12/2013;46317;2013;15557650
T04740;A00511;06/09/2014;19600;2014;76372639
T04741;A00792;01/03/2021;57941;2021;71973924
T04742;A00877;07/04/2017;23644;2017;75243074
T04743;A00492;24/02/2020;41411;2020;76208785
T04744;A00157;02/08/2017;74025;2017;75243074
T04745;A00927;15/02/2023;86807;2023;51646874
T04746;A00804;24/06/2015;61772;2015;75418969
T04747;A00725;22/07/2022;12080;2022;73969670
T04748;A00917;30/12/2018;80335;2018;77495196
T04749;A00273;26/11/2022;73105;2022;73969670
T04750;A00943;08/08/2019;53948;2019;76300877
T04751;A00978;09/12/2015;39531;2015;75418969
T04752;A00214;21/03/2021;7686;2021;71973924
T04753;A00667;18/11/2018;77458;2018;77495196
T04754;A00010;04/11/2020;85244;2020;76208785
T04755;A00206;14/05/2020;8783;2020;76208785
T04756;A00664;11/02/2018;40894;2018;77495196
T04757;A00358;09/07/2023;83822;2023;51646874
T04758;A00894;09/01/2022;25996;2022;73969670
T04759;A00177;19/01/2018;94470;2018;77495196
T04760;A00039;25/03/2020;22230;2020;76208785
T04761;A00713;04/04/2015;72556;2015;75418969
T04762;A00824;26/05/2023;92031;2023;51646874
T04763;A00079;12/05/2015;48969;2015;75418969
T04764;A00801;12/02/2014;1812;2014;76372639
T04765;A00875;28/11/2019;94162;2019;76300877
T04766;A00136;03/03/2014;10632;2014;76372639
T04767;A00240;29/07/2023;22941;2023;51646874
T04768;A00665;08/05/2022;91623;2022;73969670
T04769;A00141;27/10/2014;96002;2014;76372639
T04770;A00683;18/10/2022;57645;2022;73969670
T04771;A00255;28/06/2019;64490;2019;76300877
T04772;A00431;08/06/2023;68403;2023;51646874
T04773;A00754;16/05/2020;69015;2020;76208785
T04774;A00529;04/08/2022;32947;2022;73969670
T04775;A00322;09/09/2016;49837;2016;78279164
T04776;A00271;03/02/2016;71294;2016;78279164
T04777;A00643;01/11/2014;67629;2014;76372639
T04778;A00089;21/11/2015;87054;2015;75418969
T04779;A00413;16/04/2021;56641;2021;71973924
T04780;A00063;24/07/2015;59002;2015;75418969
T04781;A00507;15/10/2016;35911;2016;78279164
T04782;A00497;04/02/2020;49164;2020;76208785
T04783;A00890;17/05/2015;27044;2015;75418969
T04784;A00695;21/06/2022;64406;2022;73969670
T04785;A00229;11/08/2019;76529;2019;76300877
T04786;A00607;02/06/2022;4531;2022;73969670
T04787;A00977;18/03/2019;54820;2019;76300877
T04788;A00289;20/09/2022;57036;2022;73969670
T04789;A00879;05/12/2021;17516;2021;71973924
T04790;A00619;23/10/2018;70928;2018;77495196
T04791;A00369;29/07/2021;9266;2021;71973924
T04792;A00805;02/05/2021;51372;2021;71973924
T04793;A00016;07/02/2022;86913;2022;73969670
T04794;A00541;02/05/2018;15531;2018;77495196
T04795;A00656;15/04/2019;88220;2019;76300877
T04796;A00329;01/08/2014;13429;2014;76372639
T04797;A00405;15/05/2017;16425;2017;75243074
T04798;A00521;25/10/2019;47297;2019;76300877
T04799;A00217;06/06/2021;2509;2021;71973924
T04800;A00457;02/05/2018;20034;2018;77495196
T04801;A00923;09/04/2020;60082;2020;76208785
T04802;A00563;18/10/2013;95281;2013;15557650
T04803;A00237;01/07/2016;59977;2016;78279164
T04804;A00524;08/09/2018;96175;2018;77495196
T04805;A00285;05/01/2015;42114;2015;75418969
T04806;A00573;04/03/2020;92598;2020;76208785
T04807;A00412;08/09/2016;1104;2016;78279164
T04808;A00246;04/02/2021;62096;2021;71973924
T04809;A00078;28/05/2022;65357;2022;73969670
T04810;A00634;02/12/2018;22082;2018;77495196
T04811;A00383;23/05/2019;68238;2019;76300877
T04812;A00572;28/01/2019;49637;2019;76300877
T04813;A00853;27/07/2022;23291;2022;73969670
T04814;A00639;20/11/2017;65694;2017;75243074
T04815;A00671;18/09/2017;98613;2017;75243074
T04816;A00993;12/04/2016;75160;2016;78279164
T04817;A00933;01/01/2023;46493;2023;51646874
T04818;A00671;14/08/2022;72247;2022;73969670
T04819;A00885;18/09/2022;87990;2022;73969670
T04820;A00220;23/04/2017;73464;2017;75243074
T04821;A00601;13/05/2017;88392;2017;75243074
T04822;A00398;24/12/2013;7542;2013;15557650
T04823;A00657;24/11/2016;6690;2016;78279164
T04824;A00891;28/01/2018;23325;2018;77495196
T04825;A00109;05/11/2019;673;2019;76300877
T04826;A00099;23/08/2020;81666;2020;76208785
T04827;A00265;01/05/2019;19498;2019;76300877
T04828;A00699;09/04/2022;24010;2022;73969670
T04829;A00120;03/10/2021;21450;2021;71973924
T04830;A00033;01/12/2015;78356;2015;75418969
T04831;A00889;31/07/2022;35311;2022;73969670
T04832;A00835;26/11/2021;10655;2021;71973924
T04833;A00739;05/07/2023;60032;2023;51646874
T04834;A00992;28/11/2018;58899;2018;77495196
T04835;A00482;05/07/2016;33841;2016;78279164
T04836;A00417;10/08/2014;46826;2014;76372639
T04837;A00595;30/09/2016;43923;2016;78279164
T04838;A00436;02/01/2019;19254;2019;76300877
T04839;A00838;24/03/2014;42224;2014;76372639
T04840;A00162;13/03/2021;14963;2021;71973924
T04841;A00326;14/06/2023;43938;2023;51646874
T04842;A00471;25/12/2018;34814;2018;77495196
T04843;A00142;09/08/2021;9666;2021;71973924
T04844;A00687;19/06/2016;68394;2016;78279164
T04845;A00738;13/01/2022;63062;2022;73969670
T04846;A00421;20/11/2014;63046;2014;76372639
T04847;A00193;28/08/2022;79944;2022;73969670
T04848;A00845;29/01/2022;78261;2022;73969670
T04849;A00168;18/06/2018;65086;2018;77495196
T04850;A00382;16/02/2015;98457;2015;75418969
T04851;A00523;03/04/2023;97223;2023;51646874
T04852;A00767;01/12/2018;2159;2018;77495196
T04853;A00841;28/11/2021;95342;2021;71973924
T04854;A00881;05/02/2022;97215;2022;73969670
T04855;A00411;27/10/2016;40962;2016;78279164
T04856;A00951;11/02/2023;27395;2023;51646874
T04857;A00850;15/04/2019;90307;2019;76300877
T04858;A00782;12/04/2018;40900;2018;77495196
T04859;A00467;10/03/2015;77087;2015;75418969
T04860;A00366;03/08/2014;86192;2014;76372639
T04861;A00330;03/03/2015;8221;2015;75418969
T04862;A00586;13/07/2017;73945;2017;75243074
T04863;A00663;25/05/2019;5687;2019;76300877
T04864;A00189;23/10/2013;47262;2013;15557650
T04865;A00088;29/06/2023;10317;2023;51646874
T04866;A00885;18/07/2023;28842;2023;51646874
T04867;A00584;24/02/2015;88949;2015;75418969
T04868;A00428;10/02/2016;73042;2016;78279164
T04869;A00102;11/02/2015;68043;2015;75418969
T04870;A00250;14/02/2017;58363;2017;75243074
T04871;A00392;17/10/2014;62216;2014;76372639
T04872;A00700;07/11/2016;81018;2016;78279164
T04873;A00977;07/11/2014;91936;2014;76372639
T04874;A00297;03/07/2015;62087;2015;75418969
T04875;A00142;04/07/2015;28634;2015;75418969
T04876;A00558;13/02/2014;64880;2014;76372639
T04877;A00499;04/12/2019;86467;2019;76300877
T04878;A00722;21/08/2016;60774;2016;78279164
T04879;A00330;30/07/2015;25986;2015;75418969
T04880;A00069;02/02/2017;7009;2017;75243074
T04881;A00966;19/03/2015;5224;2015;75418969
T04882;A00733;16/11/2013;39055;2013;15557650
T04883;A00689;17/06/2020;54679;2020;76208785
T04884;A00931;19/12/2017;28045;2017;75243074
T04885;A00171;02/12/2017;9290;2017;75243074
T04886;A00925;25/06/2022;84407;2022;73969670
T04887;A00018;16/02/2022;69185;2022;73969670
T04888;A00176;10/03/2015;1672;2015;75418969
T04889;A00234;24/07/2020;22863;2020;76208785
T04890;A00152;22/12/2019;5421;2019;76300877
T04891;A00534;24/09/2015;49489;2015;75418969
T04892;A00345;10/05/2020;93543;2020;76208785
T04893;A00799;06/07/2022;78729;2022;73969670
T04894;A00766;29/07/2021;91122;2021;71973924
T04895;A00380;22/07/2016;57966;2016;78279164
T04896;A00948;07/05/2023;69349;2023;51646874
T04897;A00032;26/07/2015;66643;2015;75418969
T04898;A00259;20/06/2015;14867;2015;75418969
T04899;A00226;10/10/2014;63283;2014;76372639
T04900;A00359;28/02/2017;68389;2017;75243074
T04901;A00211;12/12/2014;30417;2014;76372639
T04902;A00581;06/04/2014;18914;2014;76372639
T04903;A00173;25/04/2017;68517;2017;75243074
T04904;A00906;28/04/2021;27904;2021;71973924
T04905;A00126;10/12/2019;31933;2019;76300877
T04906;A00904;26/06/2014;14539;2014;76372639
T04907;A00264;17/03/2015;36261;2015;75418969
T04908;A00271;17/04/2023;38778;2023;51646874
T04909;A00743;10/05/2023;3234;2023;51646874
T04910;A00414;18/10/2019;3682;2019;76300877
T04911;A00125;29/08/2017;39542;2017;75243074
T04912;A00741;26/12/2014;64408;2014;76372639
T04913;A00207;08/09/2017;8826;2017;75243074
T04914;A00510;29/04/2018;72774;2018;77495196
T04915;A00657;09/06/2016;41098;2016;78279164
T04916;A00522;27/05/2020;10541;2020;76208785
T04917;A00193;23/06/2017;62310;2017;75243074
T04918;A00180;12/02/2016;15585;2016;78279164
T04919;A00111;05/02/2015;63448;2015;75418969
T04920;A00864;25/01/2022;47010;2022;73969670
T04921;A00935;21/07/2019;89330;2019;76300877
T04922;A00829;22/11/2013;46618;2013;15557650
T04923;A00620;28/06/2022;99949;2022;73969670
T04924;A00846;07/03/2017;11001;2017;75243074
T04925;A00012;27/04/2017;90476;2017;75243074
T04926;A00211;07/02/2021;42808;2021;71973924
T04927;A00214;15/04/2020;1842;2020;76208785
T04928;A00244;15/01/2021;31991;2021;71973924
T04929;A00890;16/11/2020;34835;2020;76208785
T04930;A00581;25/05/2014;6633;2014;76372639
